date,distributor_id,distributor_name,product_id,product_name,ideal_temp_f,actual_temp_f,breach,breach_severity
2/13/2024,D004,Southwest Organics,P001,Leafy Greens,34,34.2,NO,OK
2/13/2024,D004,Southwest Organics,P002,Whole Milk,38,40.6,NO,OK
2/13/2024,D004,Southwest Organics,P003,Ground Beef,32,43.9,YES,HIGH
2/13/2024,D004,Southwest Organics,P004,Tomatoes,50,49.2,NO,OK
2/13/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,39.7,NO,OK
2/13/2024,D004,Southwest Organics,P006,Chicken Breast,32,32.5,NO,OK
2/13/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,35.8,NO,OK
2/13/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,39.7,NO,OK
2/13/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,31.9,NO,OK
2/13/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,49,NO,OK
2/13/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,40.7,NO,OK
2/13/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,32.2,NO,OK
2/14/2024,D001,Green Valley Produce,P001,Leafy Greens,34,36,NO,OK
2/14/2024,D001,Green Valley Produce,P002,Whole Milk,38,40.4,NO,OK
2/14/2024,D001,Green Valley Produce,P003,Ground Beef,32,41.5,YES,MEDIUM
2/14/2024,D001,Green Valley Produce,P004,Tomatoes,50,52.2,NO,OK
2/14/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,40.2,NO,OK
2/14/2024,D001,Green Valley Produce,P006,Chicken Breast,32,31.3,NO,OK
2/14/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,35,NO,OK
2/14/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,40.7,NO,OK
2/14/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,32.7,NO,OK
2/14/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,49.4,NO,OK
2/14/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,46.1,YES,MEDIUM
2/14/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,41.4,YES,MEDIUM
2/14/2024,D003,Heartland Meats,P001,Leafy Greens,34,35.2,NO,OK
2/14/2024,D003,Heartland Meats,P002,Whole Milk,38,39.8,NO,OK
2/14/2024,D003,Heartland Meats,P003,Ground Beef,32,33.6,NO,OK
2/14/2024,D003,Heartland Meats,P004,Tomatoes,50,50.8,NO,OK
2/14/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,37,NO,OK
2/14/2024,D003,Heartland Meats,P006,Chicken Breast,32,32.2,NO,OK
2/14/2024,D004,Southwest Organics,P001,Leafy Greens,34,33.4,NO,OK
2/14/2024,D004,Southwest Organics,P002,Whole Milk,38,39.9,NO,OK
2/14/2024,D004,Southwest Organics,P003,Ground Beef,32,33.6,NO,OK
2/14/2024,D004,Southwest Organics,P004,Tomatoes,50,60.8,YES,HIGH
2/14/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,40.8,NO,OK
2/14/2024,D004,Southwest Organics,P006,Chicken Breast,32,34.5,NO,OK
2/14/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,41.4,YES,MEDIUM
2/14/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,38.3,NO,OK
2/14/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,31.3,NO,OK
2/14/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,50.6,NO,OK
2/14/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,40.3,NO,OK
2/14/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,31.1,NO,OK
2/15/2024,D001,Green Valley Produce,P001,Leafy Greens,34,44.5,YES,HIGH
2/15/2024,D001,Green Valley Produce,P002,Whole Milk,38,37.9,NO,OK
2/15/2024,D001,Green Valley Produce,P003,Ground Beef,32,41.7,YES,MEDIUM
2/15/2024,D001,Green Valley Produce,P004,Tomatoes,50,52.4,NO,OK
2/15/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,48.9,YES,HIGH
2/15/2024,D001,Green Valley Produce,P006,Chicken Breast,32,31.6,NO,OK
2/15/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,33.7,NO,OK
2/15/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,37.1,NO,OK
2/15/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,34.1,NO,OK
2/15/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,52.3,NO,OK
2/15/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,37.9,NO,OK
2/15/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,34.8,NO,OK
2/15/2024,D003,Heartland Meats,P001,Leafy Greens,34,34.1,NO,OK
2/15/2024,D003,Heartland Meats,P002,Whole Milk,38,38.5,NO,OK
2/15/2024,D003,Heartland Meats,P003,Ground Beef,32,31.8,NO,OK
2/15/2024,D003,Heartland Meats,P004,Tomatoes,50,52.3,NO,OK
2/15/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,37.8,NO,OK
2/15/2024,D003,Heartland Meats,P006,Chicken Breast,32,34.2,NO,OK
2/15/2024,D004,Southwest Organics,P001,Leafy Greens,34,47.8,YES,HIGH
2/15/2024,D004,Southwest Organics,P002,Whole Milk,38,38.8,NO,OK
2/15/2024,D004,Southwest Organics,P003,Ground Beef,32,33.3,NO,OK
2/15/2024,D004,Southwest Organics,P004,Tomatoes,50,49.3,NO,OK
2/15/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,40.5,NO,OK
2/15/2024,D004,Southwest Organics,P006,Chicken Breast,32,32.6,NO,OK
2/15/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,34.5,NO,OK
2/15/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,39.4,NO,OK
2/15/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,42.5,YES,HIGH
2/15/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,63.4,YES,HIGH
2/15/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,38.4,NO,OK
2/15/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,33.7,NO,OK
2/16/2024,D001,Green Valley Produce,P001,Leafy Greens,34,35.8,NO,OK
2/16/2024,D001,Green Valley Produce,P002,Whole Milk,38,37,NO,OK
2/16/2024,D001,Green Valley Produce,P003,Ground Beef,32,32.5,NO,OK
2/16/2024,D001,Green Valley Produce,P004,Tomatoes,50,51.7,NO,OK
2/16/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,51.1,YES,HIGH
2/16/2024,D001,Green Valley Produce,P006,Chicken Breast,32,39.4,YES,MEDIUM
2/16/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,43.9,YES,MEDIUM
2/16/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,38.9,NO,OK
2/16/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,43.7,YES,HIGH
2/16/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,50,NO,OK
2/16/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,40.9,NO,OK
2/16/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,34.9,NO,OK
2/16/2024,D003,Heartland Meats,P001,Leafy Greens,34,34.4,NO,OK
2/16/2024,D003,Heartland Meats,P002,Whole Milk,38,40.6,NO,OK
2/16/2024,D003,Heartland Meats,P003,Ground Beef,32,34.3,NO,OK
2/16/2024,D003,Heartland Meats,P004,Tomatoes,50,51.1,NO,OK
2/16/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,37.7,NO,OK
2/16/2024,D003,Heartland Meats,P006,Chicken Breast,32,33,NO,OK
2/16/2024,D004,Southwest Organics,P001,Leafy Greens,34,35.2,NO,OK
2/16/2024,D004,Southwest Organics,P002,Whole Milk,38,39.5,NO,OK
2/16/2024,D004,Southwest Organics,P003,Ground Beef,32,31.8,NO,OK
2/16/2024,D004,Southwest Organics,P004,Tomatoes,50,57.5,YES,MEDIUM
2/16/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,37.7,NO,OK
2/16/2024,D004,Southwest Organics,P006,Chicken Breast,32,31.5,NO,OK
2/16/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,35,NO,OK
2/16/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,41,NO,OK
2/16/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,32.8,NO,OK
2/16/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,61.8,YES,HIGH
2/16/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,46.8,YES,MEDIUM
2/16/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,32.1,NO,OK
2/17/2024,D001,Green Valley Produce,P001,Leafy Greens,34,36,NO,OK
2/17/2024,D001,Green Valley Produce,P002,Whole Milk,38,39.3,NO,OK
2/17/2024,D001,Green Valley Produce,P003,Ground Beef,32,31.8,NO,OK
2/17/2024,D001,Green Valley Produce,P004,Tomatoes,50,49,NO,OK
2/17/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,37.7,NO,OK
2/17/2024,D001,Green Valley Produce,P006,Chicken Breast,32,32,NO,OK
2/17/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,33.4,NO,OK
2/17/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,38.1,NO,OK
2/17/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,31.5,NO,OK
2/17/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,52.7,NO,OK
2/17/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,46.6,YES,MEDIUM
2/17/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,41.7,YES,MEDIUM
2/17/2024,D003,Heartland Meats,P001,Leafy Greens,34,34.9,NO,OK
2/17/2024,D003,Heartland Meats,P002,Whole Milk,38,38.1,NO,OK
2/17/2024,D003,Heartland Meats,P003,Ground Beef,32,32.3,NO,OK
2/17/2024,D003,Heartland Meats,P004,Tomatoes,50,61,YES,HIGH
2/17/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,40.8,NO,OK
2/17/2024,D003,Heartland Meats,P006,Chicken Breast,32,34.6,NO,OK
2/17/2024,D004,Southwest Organics,P001,Leafy Greens,34,33.5,NO,OK
2/17/2024,D004,Southwest Organics,P002,Whole Milk,38,40.2,NO,OK
2/17/2024,D004,Southwest Organics,P003,Ground Beef,32,34.2,NO,OK
2/17/2024,D004,Southwest Organics,P004,Tomatoes,50,51.2,NO,OK
2/17/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,37.4,NO,OK
2/17/2024,D004,Southwest Organics,P006,Chicken Breast,32,32,NO,OK
2/17/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,34.6,NO,OK
2/17/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,45.7,YES,MEDIUM
2/17/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,32.6,NO,OK
2/17/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,52.8,NO,OK
2/17/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,46.4,YES,MEDIUM
2/17/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,33.9,NO,OK
2/18/2024,D001,Green Valley Produce,P001,Leafy Greens,34,36.6,NO,OK
2/18/2024,D001,Green Valley Produce,P002,Whole Milk,38,38.4,NO,OK
2/18/2024,D001,Green Valley Produce,P003,Ground Beef,32,40.9,YES,MEDIUM
2/18/2024,D001,Green Valley Produce,P004,Tomatoes,50,50.8,NO,OK
2/18/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,38.1,NO,OK
2/18/2024,D001,Green Valley Produce,P006,Chicken Breast,32,31.4,NO,OK
2/18/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,34.5,NO,OK
2/18/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,39.5,NO,OK
2/18/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,42.1,YES,HIGH
2/18/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,51.7,NO,OK
2/18/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,39.9,NO,OK
2/18/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,33.1,NO,OK
2/18/2024,D003,Heartland Meats,P001,Leafy Greens,34,33.3,NO,OK
2/18/2024,D003,Heartland Meats,P002,Whole Milk,38,37.3,NO,OK
2/18/2024,D003,Heartland Meats,P003,Ground Beef,32,32.2,NO,OK
2/18/2024,D003,Heartland Meats,P004,Tomatoes,50,51.7,NO,OK
2/18/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,38,NO,OK
2/18/2024,D003,Heartland Meats,P006,Chicken Breast,32,33.3,NO,OK
2/18/2024,D004,Southwest Organics,P001,Leafy Greens,34,36.7,NO,OK
2/18/2024,D004,Southwest Organics,P002,Whole Milk,38,39,NO,OK
2/18/2024,D004,Southwest Organics,P003,Ground Beef,32,32.9,NO,OK
2/18/2024,D004,Southwest Organics,P004,Tomatoes,50,52.3,NO,OK
2/18/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,39.3,NO,OK
2/18/2024,D004,Southwest Organics,P006,Chicken Breast,32,31.1,NO,OK
2/18/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,34.9,NO,OK
2/18/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,40.4,NO,OK
2/18/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,41.3,YES,MEDIUM
2/18/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,50.3,NO,OK
2/18/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,40,NO,OK
2/18/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,34.2,NO,OK
2/19/2024,D001,Green Valley Produce,P001,Leafy Greens,34,36.7,NO,OK
2/19/2024,D001,Green Valley Produce,P002,Whole Milk,38,37.8,NO,OK
2/19/2024,D001,Green Valley Produce,P003,Ground Beef,32,45.9,YES,HIGH
2/19/2024,D001,Green Valley Produce,P004,Tomatoes,50,51.7,NO,OK
2/19/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,37.1,NO,OK
2/19/2024,D001,Green Valley Produce,P006,Chicken Breast,32,31.1,NO,OK
2/19/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,34.8,NO,OK
2/19/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,39.6,NO,OK
2/19/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,33.9,NO,OK
2/19/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,52.3,NO,OK
2/19/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,39.8,NO,OK
2/19/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,33.7,NO,OK
2/19/2024,D003,Heartland Meats,P001,Leafy Greens,34,33.4,NO,OK
2/19/2024,D003,Heartland Meats,P002,Whole Milk,38,45.5,YES,MEDIUM
2/19/2024,D003,Heartland Meats,P003,Ground Beef,32,33.8,NO,OK
2/19/2024,D003,Heartland Meats,P004,Tomatoes,50,49.1,NO,OK
2/19/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,37.6,NO,OK
2/19/2024,D003,Heartland Meats,P006,Chicken Breast,32,34.4,NO,OK
2/19/2024,D004,Southwest Organics,P001,Leafy Greens,34,35.2,NO,OK
2/19/2024,D004,Southwest Organics,P002,Whole Milk,38,50.2,YES,HIGH
2/19/2024,D004,Southwest Organics,P003,Ground Beef,32,41.4,YES,MEDIUM
2/19/2024,D004,Southwest Organics,P004,Tomatoes,50,63.2,YES,HIGH
2/19/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,38.8,NO,OK
2/19/2024,D004,Southwest Organics,P006,Chicken Breast,32,31.1,NO,OK
2/19/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,34,NO,OK
2/19/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,40.3,NO,OK
2/19/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,32.3,NO,OK
2/19/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,62.8,YES,HIGH
2/19/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,38.7,NO,OK
2/19/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,33.3,NO,OK
2/20/2024,D001,Green Valley Produce,P001,Leafy Greens,34,37,NO,OK
2/20/2024,D001,Green Valley Produce,P002,Whole Milk,38,47.2,YES,MEDIUM
2/20/2024,D001,Green Valley Produce,P003,Ground Beef,32,33.9,NO,OK
2/20/2024,D001,Green Valley Produce,P004,Tomatoes,50,52.6,NO,OK
2/20/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,37.9,NO,OK
2/20/2024,D001,Green Valley Produce,P006,Chicken Breast,32,38.2,YES,MEDIUM
2/20/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,35.2,NO,OK
2/20/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,39.6,NO,OK
2/20/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,31.5,NO,OK
2/20/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,51.6,NO,OK
2/20/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,38.7,NO,OK
2/20/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,43.8,YES,HIGH
2/20/2024,D003,Heartland Meats,P001,Leafy Greens,34,34.8,NO,OK
2/20/2024,D003,Heartland Meats,P002,Whole Milk,38,39.4,NO,OK
2/20/2024,D003,Heartland Meats,P003,Ground Beef,32,34.7,NO,OK
2/20/2024,D003,Heartland Meats,P004,Tomatoes,50,51.9,NO,OK
2/20/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,40.5,NO,OK
2/20/2024,D003,Heartland Meats,P006,Chicken Breast,32,32.6,NO,OK
2/20/2024,D004,Southwest Organics,P001,Leafy Greens,34,36.8,NO,OK
2/20/2024,D004,Southwest Organics,P002,Whole Milk,38,38.4,NO,OK
2/20/2024,D004,Southwest Organics,P003,Ground Beef,32,34.9,NO,OK
2/20/2024,D004,Southwest Organics,P004,Tomatoes,50,57.7,YES,MEDIUM
2/20/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,37.3,NO,OK
2/20/2024,D004,Southwest Organics,P006,Chicken Breast,32,31.7,NO,OK
2/20/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,43.9,YES,MEDIUM
2/20/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,40.8,NO,OK
2/20/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,31.9,NO,OK
2/20/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,53,NO,OK
2/20/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,38,NO,OK
2/20/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,31.7,NO,OK
2/21/2024,D001,Green Valley Produce,P001,Leafy Greens,34,35,NO,OK
2/21/2024,D001,Green Valley Produce,P002,Whole Milk,38,38.4,NO,OK
2/21/2024,D001,Green Valley Produce,P003,Ground Beef,32,39.8,YES,MEDIUM
2/21/2024,D001,Green Valley Produce,P004,Tomatoes,50,50.9,NO,OK
2/21/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,40.1,NO,OK
2/21/2024,D001,Green Valley Produce,P006,Chicken Breast,32,34.1,NO,OK
2/21/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,36.6,NO,OK
2/21/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,40.5,NO,OK
2/21/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,31.4,NO,OK
2/21/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,63.6,YES,HIGH
2/21/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,40.9,NO,OK
2/21/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,34.9,NO,OK
2/21/2024,D003,Heartland Meats,P001,Leafy Greens,34,35.4,NO,OK
2/21/2024,D003,Heartland Meats,P002,Whole Milk,38,37.4,NO,OK
2/21/2024,D003,Heartland Meats,P003,Ground Beef,32,33,NO,OK
2/21/2024,D003,Heartland Meats,P004,Tomatoes,50,56.9,YES,MEDIUM
2/21/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,38.4,NO,OK
2/21/2024,D003,Heartland Meats,P006,Chicken Breast,32,33.8,NO,OK
2/21/2024,D004,Southwest Organics,P001,Leafy Greens,34,35,NO,OK
2/21/2024,D004,Southwest Organics,P002,Whole Milk,38,37.6,NO,OK
2/21/2024,D004,Southwest Organics,P003,Ground Beef,32,34.3,NO,OK
2/21/2024,D004,Southwest Organics,P004,Tomatoes,50,57.6,YES,MEDIUM
2/21/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,40.1,NO,OK
2/21/2024,D004,Southwest Organics,P006,Chicken Breast,32,44.7,YES,HIGH
2/21/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,34.1,NO,OK
2/21/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,46.1,YES,MEDIUM
2/21/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,32.7,NO,OK
2/21/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,50,NO,OK
2/21/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,39.1,NO,OK
2/21/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,31.6,NO,OK
2/22/2024,D001,Green Valley Produce,P001,Leafy Greens,34,36.7,NO,OK
2/22/2024,D001,Green Valley Produce,P002,Whole Milk,38,40.8,NO,OK
2/22/2024,D001,Green Valley Produce,P003,Ground Beef,32,33.7,NO,OK
2/22/2024,D001,Green Valley Produce,P004,Tomatoes,50,50.8,NO,OK
2/22/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,39.9,NO,OK
2/22/2024,D001,Green Valley Produce,P006,Chicken Breast,32,31.3,NO,OK
2/22/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,34.6,NO,OK
2/22/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,38.7,NO,OK
2/22/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,31.1,NO,OK
2/22/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,49.6,NO,OK
2/22/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,40.9,NO,OK
2/22/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,34.2,NO,OK
2/22/2024,D003,Heartland Meats,P001,Leafy Greens,34,36.9,NO,OK
2/22/2024,D003,Heartland Meats,P002,Whole Milk,38,40.5,NO,OK
2/22/2024,D003,Heartland Meats,P003,Ground Beef,32,34.5,NO,OK
2/22/2024,D003,Heartland Meats,P004,Tomatoes,50,50.3,NO,OK
2/22/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,40.3,NO,OK
2/22/2024,D003,Heartland Meats,P006,Chicken Breast,32,33.4,NO,OK
2/22/2024,D004,Southwest Organics,P001,Leafy Greens,34,43.2,YES,MEDIUM
2/22/2024,D004,Southwest Organics,P002,Whole Milk,38,40.6,NO,OK
2/22/2024,D004,Southwest Organics,P003,Ground Beef,32,33.5,NO,OK
2/22/2024,D004,Southwest Organics,P004,Tomatoes,50,50.4,NO,OK
2/22/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,39.6,NO,OK
2/22/2024,D004,Southwest Organics,P006,Chicken Breast,32,34.5,NO,OK
2/22/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,44.3,YES,HIGH
2/22/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,39.9,NO,OK
2/22/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,33.1,NO,OK
2/22/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,49.9,NO,OK
2/22/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,38.2,NO,OK
2/22/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,33.5,NO,OK
2/23/2024,D001,Green Valley Produce,P001,Leafy Greens,34,47.1,YES,HIGH
2/23/2024,D001,Green Valley Produce,P002,Whole Milk,38,38,NO,OK
2/23/2024,D001,Green Valley Produce,P003,Ground Beef,32,32.2,NO,OK
2/23/2024,D001,Green Valley Produce,P004,Tomatoes,50,51,NO,OK
2/23/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,40.4,NO,OK
2/23/2024,D001,Green Valley Produce,P006,Chicken Breast,32,33,NO,OK
2/23/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,46.1,YES,HIGH
2/23/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,38.8,NO,OK
2/23/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,31,NO,OK
2/23/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,49.9,NO,OK
2/23/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,39.3,NO,OK
2/23/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,34.8,NO,OK
2/23/2024,D003,Heartland Meats,P001,Leafy Greens,34,36.4,NO,OK
2/23/2024,D003,Heartland Meats,P002,Whole Milk,38,38.2,NO,OK
2/23/2024,D003,Heartland Meats,P003,Ground Beef,32,34.3,NO,OK
2/23/2024,D003,Heartland Meats,P004,Tomatoes,50,49.6,NO,OK
2/23/2024,D003,Heartland Meats,P005,Cheddar Cheese,38,40,NO,OK
2/23/2024,D003,Heartland Meats,P006,Chicken Breast,32,42.1,YES,HIGH
2/23/2024,D004,Southwest Organics,P001,Leafy Greens,34,36.1,NO,OK
2/23/2024,D004,Southwest Organics,P002,Whole Milk,38,37.6,NO,OK
2/23/2024,D004,Southwest Organics,P003,Ground Beef,32,32.6,NO,OK
2/23/2024,D004,Southwest Organics,P004,Tomatoes,50,59.4,YES,MEDIUM
2/23/2024,D004,Southwest Organics,P005,Cheddar Cheese,38,45.7,YES,MEDIUM
2/23/2024,D004,Southwest Organics,P006,Chicken Breast,32,43.4,YES,HIGH
2/23/2024,D005,Great Lakes Dairy,P001,Leafy Greens,34,35.2,NO,OK
2/23/2024,D005,Great Lakes Dairy,P002,Whole Milk,38,40.5,NO,OK
2/23/2024,D005,Great Lakes Dairy,P003,Ground Beef,32,33.5,NO,OK
2/23/2024,D005,Great Lakes Dairy,P004,Tomatoes,50,51.8,NO,OK
2/23/2024,D005,Great Lakes Dairy,P005,Cheddar Cheese,38,39.9,NO,OK
2/23/2024,D005,Great Lakes Dairy,P006,Chicken Breast,32,31.7,NO,OK
2/24/2024,D001,Green Valley Produce,P001,Leafy Greens,34,34.9,NO,OK
2/24/2024,D001,Green Valley Produce,P002,Whole Milk,38,40.9,NO,OK
2/24/2024,D001,Green Valley Produce,P003,Ground Beef,32,33.1,NO,OK
2/24/2024,D001,Green Valley Produce,P004,Tomatoes,50,50.8,NO,OK
2/24/2024,D001,Green Valley Produce,P005,Cheddar Cheese,38,45.3,YES,MEDIUM
2/24/2024,D001,Green Valley Produce,P006,Chicken Breast,32,34.7,NO,OK
2/24/2024,D002,Fresh Coast Foods,P001,Leafy Greens,34,46.8,YES,HIGH
2/24/2024,D002,Fresh Coast Foods,P002,Whole Milk,38,47,YES,MEDIUM
2/24/2024,D002,Fresh Coast Foods,P003,Ground Beef,32,33.1,NO,OK
2/24/2024,D002,Fresh Coast Foods,P004,Tomatoes,50,58.4,YES,MEDIUM
2/24/2024,D002,Fresh Coast Foods,P005,Cheddar Cheese,38,38.2,NO,OK
2/24/2024,D002,Fresh Coast Foods,P006,Chicken Breast,32,39.1,YES,MEDIUM
2/24/2024,D003,Heartland Meats,P001,Leafy Greens,34,34.7,NO,OK
2/24/2024,D003,Heartland Meats,P002,Whole Milk,38,38.2,NO,OK
2/24/2024,D003,Heartland Meats,P003,Ground Beef,32,31.7,NO,OK
